Q_ENT;Q_NOMENT;Q_GRUPO;Q_NOMGRUPO;Q_PARTIDA;Q_NOMPARTIDA;Q_FTE;Q_ASIG;Q_VIG;Q_COMP;Q_ORD;Q_PAG;Q_SAL;Q_VAR
 0008;TRIBUNAL DE CUENTAS;1;GASTOS DE PERSONAL;126;COMPLEMENTOS;10;0;120654;35037,33;35037,33;35037,33;85616,67;29,03950967
 0008;TRIBUNAL DE CUENTAS;1;GASTOS DE PERSONAL;127;OTRAS CONTRIBUCIONES PATRONALES;10;175519;198519;198154,22;198154,22;198154,22;364,78;99,81624933
 0008;TRIBUNAL DE CUENTAS;1;GASTOS DE PERSONAL;131;RETRIBUCIONES EXTRAORDINARIAS;10;1970904;1233285;1230917,34;1230917,34;1230917,34;2367,66;99,80802004
 0008;TRIBUNAL DE CUENTAS;1;GASTOS DE PERSONAL;141;ASIGNACIONES FAMILIARES VARIAS;10;1008481;5504990;4776207,5;4776207,5;4776207,5;728782,5;86,76142009
 0008;TRIBUNAL DE CUENTAS;1;GASTOS DE PERSONAL;151;ASISTENCIAS SOCIALES VARIAS;10;550000;4245000;4244367,21;4244367,21;4244367,21;632,79;99,98509329
 0008;TRIBUNAL DE CUENTAS;1;GASTOS DE PERSONAL;161;BENEFICIOS Y COMPENSACIONES VARIAS;10;0;805612;801611,72;801611,72;801611,72;4000,28;99,50344831
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;10;2200000;7392014,94;6847711,35;6847711,35;5114151,35;544303,59;92,63660052
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;221;HILADOS Y TELAS;10;0;20000;18560;18560;18560;1440;92,8
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;222;PRENDAS DE VESTIR;10;109191;15191;14120;14120;14120;1071;92,94977289
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;223;CONFECCIONES TEXTILES;10;25860;139860;139300;139300;139300;560;99,5995996
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;229;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;10191;191;0;0;0;191;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;232;PAPEL PARA COMPUTACION;10;700000;1563000;1554983,99;1554983,99;1554983,99;8016,01;99,48713948
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;233;PRODUCTOS DE ARTES GRAFICAS;10;0;43000;38775;38775;38775;4225;90,1744186
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;234;PRODUCTOS DE PAPEL Y CARTON;10;250000;490000;489525;489525;489525;475;99,90306122
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;235;LIBROS, REVISTAS Y PERIODICOS;10;300000;265060;217830;217830;206050;47230;82,18139289
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;239;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;14778;5778;0;0;0;5778;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;241;CUEROS, PIELES Y SUS PRODUCTOS;10;0;20000;19789,98;19789,98;19789,98;210,02;98,9499
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;243;CUBIERTAS Y CAMARAS DE AIRE;10;275162;1297162;1287923,2;1287923,2;1287923,2;9238,8;99,28776822
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;249;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;5543;5543;0;0;0;5543;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;251;COMPUESTOS QUIMICOS;10;18417;44417;44011,91;44011,91;44011,91;405,09;99,08798433
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;254;INSECTICIDAS, FUMIGANTES Y OTROS;10;0;5000;549,97;549,97;549,97;4450,03;10,9994
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;255;TINTAS, PINTURAS Y COLORANTES;10;5541;5541;0;0;0;5541;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;256;COMBUSTIBLES Y LUBRICANTES;10;2700000;3780503,74;3750315,93;3750315,93;3750315,93;30187,81;99,2014871
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;256;COMBUSTIBLES Y LUBRICANTES;14218;0;19000;18401,09;18401,09;18401,09;598,91;96,84784211
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;258;PRODUCTOS DE MATERIAL PLASTICO;10;0;5000;2890;2890;2890;2110;57,8
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;259;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;9236;9236;0;0;0;9236;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;263;PRODUCTOS DE LOZA Y PORCELANA;10;0;27000;26200;26200;26200;800;97,03703704
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;269;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;29555;555;0;0;0;555;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;275;HERRAMIENTAS MENORES;10;29555;555;0;0;0;555;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;279;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;14777;14777;5331,83;5331,83;5331,83;9445,17;36,08195168
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;282;PETRÓLEO CRUDO Y GAS NATURAL;10;24014;1014;0;0;0;1014;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;284;PIEDRA, ARCILLA Y ARENA;10;7000;5000;0;0;0;5000;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;289;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;14000;2000;0;0;0;2000;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;291;ELEMENTOS DE LIMPIEZA;10;460000;581381,1;571429,95;571429,95;559879,95;9951,15;98,28836025
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;292;UTILES DE ESCRITORIO, OFICINA Y ENSENANZA;10;2400000;1567690,22;1506991,52;1506991,52;1251422,32;60698,7;96,1281445
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;293;UTILES Y MATERIALES ELECTRICOS;10;140000;145600;144785,04;144785,04;138885,04;814,96;99,44027473
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;294;UTENSILIOS DE COCINA Y COMEDOR;10;20000;11600;0;0;0;11600;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;296;REPUESTOS Y ACCESORIOS;10;1063160;2632160;2599783,56;2599783,56;2552383,56;32376,44;98,76996687
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;299;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;15000;15000;11400;11400;11400;3600;76
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;311;ENERGIA ELECTRICA;10;1700000;1478000;1459826,27;1459826,27;50553,26;18173,73;98,77038363
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;312;AGUA;10;200000;340000;313075,54;313075,54;245420,82;26924,46;92,08104118
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;314;TELEFONOS, TELEX Y TELEFAX;10;850000;1644000;1026950,55;1026950,55;805667,49;617049,45;62,46657847
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;315;CORREOS Y TELEGRAFOS;10;370000;781073,32;650536,66;650536,66;380632,29;130536,66;83,28752799
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;321;ALQUILER DE EDIFICIOS Y LOCALES;10;15000000;18050000;17977600;17977600;15589200;72400;99,59889197
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;326;DERECHOS DE BIENES INTANGIBLES;10;0;473000;471270,8;471270,8;471270,8;1729,2;99,6344186
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;331;MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES;10;1673706;4146929,68;4028148,53;4028148,53;3968348,53;118781,15;97,13568449
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;332;MANTENIMIENTO Y REPARACION DE VEHICULOS;10;643536;867667;778400,86;778400,86;776000,86;89266,14;89,71193557
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;333;MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO;10;641328;1790821;1673010,17;1673010,17;1458210,17;117810,83;93,42140672
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;334;MANTENIMIENTO Y REPARACION DE VIAS DE COMUNICACION;10;300000;81000;80000;80000;80000;1000;98,7654321
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;335;LIMPIEZA, ASEO Y FUMIGACION;10;360000;618860;382349,62;382349,62;289912,23;236510,38;61,78289435
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;336;MANTENIMIENTO DE SISTEMAS INFORMÁTICOS;10;192551;194951;193942;193942;193942;1009;99,48243405
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;339;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;60803;60803;48000;48000;48000;12803;78,94347318
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;342;MEDICOS Y SANITARIOS;10;150000;413000;408908,48;408908,48;379244,82;4091,52;99,00931719
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;344;ADMINISTRACION FINANCIERA Y AUDITORIA;10;27000000;39311369;39172463;39172463;35044463;138906;99,64665184
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;345;DE CAPACITACION;10;364817;199817;188000;188000;188000;11817;94,08608877
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;346;DE INFORMATICA Y SISTEMAS COMPUTARIZADOS;10;1200000;510000;507200;507200;507200;2800;99,45098039
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;349;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;69701177;53500377;52902533,33;52902533,33;52902533,33;597843,67;98,88254307
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;351;TRANSPORTE;10;0;15789;8750;8750;8750;7039;55,41832922
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;353;IMPRENTA, PUBLICACIONES Y REPRODUCCIONES;10;304014;486014;461437,21;461437,21;461437,21;24576,79;94,94319299
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;354;PRIMAS Y GASTOS DE SEGUROS;10;1200000;1945600;1926726,92;1926726,92;1926726,92;18873,08;99,02996094
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;355;COMISIONES Y GASTOS BANCARIOS;10;121605;83605;77651,2;77651,2;77651,2;5953,8;92,87865558
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;356;DE INTERNET;10;382500;361711;356132,99;356132,99;277632,99;5578,01;98,45788212
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;357;SERVICIO DE FOTOCOPIADO Y PROCESAMIENTO DE LA INFORMACION;10;128000;8000;2070;2070;2070;5930;25,875
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;359;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;60803;10803;0;0;0;10803;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;361;PUBLICIDAD Y PROPAGANDA VARIAS;10;60803;140803;139165,28;139165,28;96965,28;1637,72;98,83687137
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;371;PASAJES;10;279693;279693;274822,7;274822,7;274822,7;4870,3;98,25869793
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;371;PASAJES;14218;0;22000;21975,38;21975,38;21975,38;24,62;99,88809091
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;372;VIATICOS;10;13100000;12069800;11965426,01;11965426,01;11965426,01;104373,99;99,13524673
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;372;VIATICOS;14218;0;102700;102648;102648;102648;52;99,94936709
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;372;VIATICOS;34546;0;58700;58656;58656;58656;44;99,92504259
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;379;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;19749;9749;0;0;0;9749;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;382;IMPUESTOS DIRECTOS;10;300000;200000;196127,77;196127,77;196127,77;3872,23;98,063885
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;383;DERECHOS Y TASAS;10;120000;40000;30678,4;30678,4;30678,4;9321,6;76,696
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;383;DERECHOS Y TASAS;14218;0;400;400;400;400;0;100
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;384;MULTAS Y RECARGOS;10;70532;10532;0;0;0;10532;0
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;387;JUICIOS Y MEDIACIONES;10;60000;10000;4000;4000;4000;6000;40
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;389;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;0;50000;30000;30000;30000;20000;60
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;391;SERVICIOS DE CEREMONIAL;10;192551;84551;72000;72000;67000;12551;85,15570484
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;393;SERVICIOS DE VIGILANCIA;10;2500000;2706000;2434371,5;2434371,5;2225211,5;271628,5;89,96199187
 0008;TRIBUNAL DE CUENTAS;2;BIENES Y SERVICIOS;395;PASANTÍAS;10;608025;33025;0;0;0;33025;0
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;432;EQUIPO DE TRANSPORTE, TRACCION Y ELEVACION;10;10500000;2235000;0;0;0;2235000;0
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;434;EQUIPO DE COMUNICACION Y SEÑALAMIENTO;10;100000;100000;9500;9500;0;90500;9,5
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;436;EQUIPO PARA COMPUTACION;10;12100000;6910000;6847431,09;6847431,09;6787531,09;62568,91;99,0945165
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;436;EQUIPO PARA COMPUTACION;14218;0;612380,92;609000;609000;609000;3380,92;99,44790573
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;436;EQUIPO PARA COMPUTACION;34546;0;11100,39;0;0;0;11100,39;0
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;437;EQUIPOS DE OFICINA Y MUEBLES;10;500000;1590000;1420936,36;1420936,36;1141404,34;169063,64;89,36706667
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;438;HERRAMIENTAS Y REPUESTOS MAYORES;10;100000;100000;0;0;0;100000;0
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;439;EQUIPOS VARIOS;10;50000;50000;0;0;0;50000;0
 0008;TRIBUNAL DE CUENTAS;4;RESTO BIENES DE USO;451;LIBROS, REVISTAS Y OTROS ELEMENTOS VARIOS;10;0;4000;3998;3998;3998;2;99,95
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;111;RETRIBUCION DEL CARGO;10;1525500000;2348178000;2348061885;2348061885;2347489820;116114,61;99,99505512
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;113;ADICIONALES;10;3705000000;8395578000;8392524964;8392524964;7631335436;3053036,44;99,96363518
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;114;SUELDO ANUAL COMPLEMENTARIO Y OTROS BENEFICIOS;10;2647500000;1013587000;1013348420;1013348420;1003028355;238579,53;99,97646186
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;115;CONTRIBUCIONES PATRONALES PARA JUBILACION;10;1269300000;1864689000;1864358677;1864358677;1676683922;330323,39;99,98228534
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;116;APORTE PATRONAL PARA OBRA SOCIAL;10;474860000;700564000;700533524,2;700533524,2;630003317,6;30475,78;99,99564982
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;117;COMPLEMENTOS;10;21040000;19595000;19475824,08;19475824,08;17725824,25;119175,92;99,39180444
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;118;OTRAS CONTRIBUCIONES PATRONALES;10;62911945;87991945;87566211,02;87566211,02;78751111,28;425733,98;99,5161671
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;121;RETRIBUCION DEL CARGO;10;31110000;38691500;38663862,62;38663862,62;35344992,65;27637,38;99,92856989
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;122;ADICIONALES;10;61290000;108245000;108233674,8;108233674,8;97019575,1;11325,23;99,98953741
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;123;SUELDO ANUAL COMPLEMENTARIO Y OTROS BENEFICIOS;10;4700000;12801000;12795017,66;12795017,66;12400819,25;5982,34;99,95326662
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;124;CONTRIBUCIONES PATRONALES PARA JUBILACION;10;18700000;25420000;25345691,73;25345691,73;22932121,69;74308,27;99,70767793
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;125;APORTE PATRONAL PARA OBRA SOCIAL;10;5420000;9553000;9503398,75;9503398,75;8607719,8;49601,25;99,48077829
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;126;COMPLEMENTOS;10;615000;480500;466806,78;466806,78;432929,63;13693,22;97,15021436
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;127;OTRAS CONTRIBUCIONES PATRONALES;10;249335;1200335;1188058,83;1188058,83;1074922,69;12276,17;98,97727135
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;131;RETRIBUCIONES EXTRAORDINARIAS;10;26234307;30807307;30786795,69;30786795,69;26937821,03;20511,31;99,93342063
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;141;ASIGNACIONES FAMILIARES VARIAS;10;19117424;60920424;60886475,35;60886475,35;51848947,98;33948,65;99,94427378
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;151;ASISTENCIAS SOCIALES VARIAS;10;0;150000;148658,04;148658,04;148658,04;1341,96;99,10536
 0009;PODER JUDICIAL;1;GASTOS DE PERSONAL;161;BENEFICIOS Y COMPENSACIONES VARIAS;10;12451989;77847989;77844196,27;77844196,27;60240692,17;3792,73;99,99512803
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;211;ALIMENTOS PARA PERSONAS;10;1710000;2850000;2793877,94;2793877,94;2793877,94;56122,06;98,03080491
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;214;PRODUCTOS AGROFORESTALES;10;115000;115000;81920,1;81920,1;81920,1;33079,9;71,23486957
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;215;MADERA, CORCHO Y SUS MANUFACTURAS;10;990000;1395000;1051927,84;1051927,84;1051927,84;343072,16;75,40701362
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;221;HILADOS Y TELAS;10;18000;38000;26549,39;26549,39;26549,39;11450,61;69,86681579
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;222;PRENDAS DE VESTIR;10;2875000;4145000;3682898,38;3682898,38;3682898,38;462101,62;88,85158938
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;223;CONFECCIONES TEXTILES;10;365000;360000;78424,6;78424,6;78424,6;281575,4;21,78461111
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;229;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;75000;275000;262010,98;262010,98;262010,98;12989,02;95,27672
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;231;PAPEL DE ESCRITORIO Y CARTON;10;12095000;37200000;36306459,44;36306459,44;36306459,44;893540,56;97,59800925
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;233;PRODUCTOS DE ARTES GRAFICAS;10;480000;556000;453664,05;453664,05;453664,05;102335,95;81,5942536
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;234;PRODUCTOS DE PAPEL Y CARTON;10;1380000;1585000;1353991,5;1353991,5;1353991,5;231008,5;85,42533123
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;235;LIBROS, REVISTAS Y PERIODICOS;10;3713000;4243000;4156738;4156738;4156738;86262;97,96695734
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;236;TEXTOS DE ENSENANZA;10;15000;15000;0;0;0;15000;0
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;237;ESPECIES TIMBRADAS Y VALORES;10;2700000;20000;0;0;0;20000;0
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;239;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;70000;70000;500;500;500;69500;0,714285714
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;242;ARTICULOS DE CAUCHO;10;565000;565000;376002,25;376002,25;376002,25;188997,75;66,5490708
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;243;CUBIERTAS Y CAMARAS DE AIRE;10;2575000;4960000;4669143,48;4669143,48;4669143,48;290856,52;94,13595726
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;251;COMPUESTOS QUIMICOS;10;6010000;4160000;1184064,16;1184064,16;1184064,16;2975935,84;28,46308077
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;252;PRODUCTOS FARMACEUTICOS Y MEDICINALES;10;7690000;16612000;10668089,22;10668089,22;10668089,22;5943910,78;64,21917421
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;253;ABONOS Y FERTILIZANTES;10;2000;2000;0;0;0;2000;0
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;254;INSECTICIDAS, FUMIGANTES Y OTROS;10;55000;55000;21261,82;21261,82;21261,82;33738,18;38,65785455
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;255;TINTAS, PINTURAS Y COLORANTES;10;2025000;2860000;2698372,7;2698372,7;2675472,7;161627,3;94,3486958
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;256;COMBUSTIBLES Y LUBRICANTES;10;17860000;28615000;27032461,22;27032461,22;26713261,64;1582538,78;94,46954821
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;258;PRODUCTOS DE MATERIAL PLASTICO;10;1243000;1103000;946013,38;946013,38;946013,38;156986,62;85,76730553
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;259;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;85000;85000;47639,7;47639,7;47639,7;37360,3;56,04670588
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;261;PRODUCTOS DE ARCILLA Y CERÁMICA;10;85000;135000;34397,52;34397,52;34397,52;100602,48;25,47964444
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;262;PRODUCTOS DE VIDRIO;10;161000;261000;209000;209000;209000;52000;80,07662835
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;263;PRODUCTOS DE LOZA Y PORCELANA;10;255000;205000;116408,16;116408,16;116408,16;88591,84;56,78446829
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;264;PRODUCTOS DE CEMENTO,ASBESTO Y YESO;10;130000;498000;401563,39;401563,39;398223,39;96436,61;80,63521888
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;265;CEMENTO ASBESTO Y YESO;10;85000;85000;32245;32245;32245;52755;37,93529412
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;269;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;360000;588000;332147,26;332147,26;332147,26;255852,74;56,48762925
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;271;PRODUCTOS FERROSOS;10;2800000;2950000;2120431,19;2120431,19;2082731,19;829568,81;71,87902339
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;272;PRODUCTOS NO FERROSOS;10;5000;25000;21000;21000;21000;4000;84
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;274;ESTRUCTURAS METALICAS ACABADAS;10;0;155000;150236,73;150236,73;150236,73;4763,27;96,92692258
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;275;HERRAMIENTAS MENORES;10;63000;538000;448804,02;448804,02;448804,02;89195,98;83,42082156
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;279;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;2370000;7510000;7426344,07;7426344,07;7063001,4;83655,93;98,88607284
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;284;PIEDRA, ARCILLA Y ARENA;10;140000;210000;188251,63;188251,63;188251,63;21748,37;89,64363333
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;291;ELEMENTOS DE LIMPIEZA;10;6535000;15350000;12291642,6;12291642,6;12020479,24;3058357,4;80,07584756
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;292;UTILES DE ESCRITORIO, OFICINA Y ENSENANZA;10;33880000;58860000;57357038,81;57357038,81;57353438,81;1502961,19;97,44654912
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;293;UTILES Y MATERIALES ELECTRICOS;10;6775000;7945000;7026063,23;7026063,23;7024443,23;918936,77;88,43377256
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;294;UTENSILIOS DE COCINA Y COMEDOR;10;100000;100000;48257;48257;48257;51743;48,257
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;295;UTILES MENORES MEDICO-QUIRURGICO Y DE LABORATORIO;10;20205000;9773000;9352012,88;9352012,88;9352012,88;420987,12;95,69234503
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;296;REPUESTOS Y ACCESORIOS;10;20495000;25245000;25080813,25;25080813,25;24980353,25;164186,75;99,34962666
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;299;OTROS NO ESPECIFICADOS PRECEDENTEMENTE;10;16266000;13280000;293048,92;293048,92;293048,92;12986951,08;2,206693675
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;311;ENERGIA ELECTRICA;10;80800000;78718000;56708252,71;56708252,71;40953114,54;22009747,29;72,03975293
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;312;AGUA;10;4700000;4833000;4787071,41;4787071,41;4417175,36;45928,59;99,04968777
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;313;GAS;10;5000;20000;17910;17910;17910;2090;89,55
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;314;TELEFONOS, TELEX Y TELEFAX;10;14065000;20120000;20069331;20069331;20068048,55;50669;99,748166
 0009;PODER JUDICIAL;2;BIENES Y SERVICIOS;315;CORREOS Y TELEGRAFOS;10;10780000;7038000;6130394,12;6130394,12;4401449,12;907605,88;87,10420745
